# BLASTP 2.13.0+
# Query: augustus_masked-585_pilon-processed-gene-3.11-mRNA-1
# Database: 12_21_tanoak_aa.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 70 hits found
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-73560_pilon-augustus-gene-0.0-mRNA-1	43.726	263	95	9	2	256	49	266	3.47e-57	183
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-528_pilon-processed-gene-0.13-mRNA-1	53.704	162	53	5	18	157	33	194	6.93e-47	156
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-74361_pilon-augustus-gene-0.4-mRNA-1	38.865	229	65	5	1	229	1	154	1.40e-43	145
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-70299_pilon-augustus-gene-0.5-mRNA-1	42.308	104	47	3	1	92	1	103	3.45e-19	82.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-833_pilon-augustus-gene-0.17-mRNA-1	31.739	230	120	8	21	228	21	235	1.41e-16	77.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-67440_pilon-processed-gene-0.0-mRNA-1	53.247	77	31	2	5	79	6	79	6.57e-16	71.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-69096_pilon-augustus-gene-0.0-mRNA-1	44.444	81	40	1	33	108	23	103	9.13e-15	70.5
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-420_pilon-processed-gene-14.0-mRNA-1	30.769	130	84	3	7	131	4	132	6.21e-10	58.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-420_pilon-processed-gene-14.0-mRNA-1	38.095	63	38	1	35	96	292	354	1.59e-04	42.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-420_pilon-processed-gene-14.6-mRNA-1	27.972	143	83	5	10	141	7	140	2.48e-08	53.5
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-744_pilon-processed-gene-1.5-mRNA-1	37.288	59	37	0	37	95	35	93	3.36e-08	53.5
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-69096_pilon-augustus-gene-0.1-mRNA-1	32.075	159	84	9	14	148	14	172	4.43e-08	52.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-72558_pilon-augustus-gene-0.4-mRNA-1	32.609	138	71	8	33	148	251	388	1.07e-07	52.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-72558_pilon-augustus-gene-0.4-mRNA-1	33.058	121	63	7	33	148	35	142	2.69e-07	50.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-303_pilon-processed-gene-3.4-mRNA-1	49.123	57	26	3	43	96	23	79	1.11e-06	45.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-445_pilon-augustus-gene-17.3-mRNA-1	38.356	73	43	2	33	103	25	97	2.32e-06	47.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	42.647	68	35	4	33	96	37	104	2.89e-06	46.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	28.758	153	88	8	4	148	5	144	2.97e-06	47.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-262_pilon-processed-gene-68.3-mRNA-1	37.179	78	45	3	35	109	30	106	4.30e-06	46.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-214375_pilon-processed-gene-0.1-mRNA-1	36.709	79	46	3	34	109	29	106	4.49e-06	46.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-942_pilon-processed-gene-1.1-mRNA-1	34.066	91	48	4	22	109	38	119	6.03e-06	46.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-838_pilon-processed-gene-15.7-mRNA-1	33.784	74	44	1	34	107	39	107	6.20e-06	46.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	35.294	102	49	6	35	119	28	129	6.30e-06	46.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-422_pilon-augustus-gene-0.0-mRNA-1	35.484	62	40	0	34	95	39	100	6.57e-06	47.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-422_pilon-augustus-gene-0.0-mRNA-1	37.838	37	20	2	31	65	361	396	6.7	28.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-74861_pilon-augustus-gene-0.1-mRNA-1	37.363	91	51	4	11	97	9	97	1.05e-05	45.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	35.227	88	48	5	14	96	13	96	1.12e-05	45.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-585_pilon-processed-gene-3.10-mRNA-1	38.235	68	34	3	33	96	35	98	2.05e-05	45.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-263_pilon-augustus-gene-5.15-mRNA-1	28.000	125	71	6	33	140	68	190	2.90e-04	41.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-93004_pilon-augustus-gene-0.0-mRNA-1	46.667	60	26	4	44	98	42	100	7.84e-04	39.7
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-420_pilon-augustus-gene-14.7-mRNA-1	29.730	74	46	2	10	77	7	80	0.001	40.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-420_pilon-processed-gene-15.2-mRNA-1	29.730	74	46	2	10	77	7	80	0.001	40.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-420_pilon-processed-gene-15.6-mRNA-1	31.169	77	49	3	24	96	26	102	0.002	38.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-345_pilon-augustus-gene-42.13-mRNA-1	27.586	87	59	3	14	96	5	91	0.002	38.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-62704_pilon-augustus-gene-0.1-mRNA-1	32.609	92	55	4	7	96	6	92	0.002	38.5
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-327_pilon-augustus-gene-4.7-mRNA-1	29.870	77	47	3	37	111	55	126	0.003	38.5
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-68624_pilon-processed-gene-0.0-mRNA-1	35.165	91	51	4	11	97	9	95	0.005	37.4
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	24.138	58	44	0	37	94	3	60	0.007	36.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-305_pilon-augustus-gene-25.6-mRNA-1	30.928	97	59	5	26	114	20	116	0.008	36.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-422_pilon-processed-gene-0.3-mRNA-1	23.148	108	76	3	2	106	4	107	0.009	36.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-585_pilon-augustus-gene-3.5-mRNA-1	35.354	99	51	6	33	122	58	152	0.011	36.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-707_pilon-processed-gene-3.12-mRNA-1	24.123	228	137	12	11	229	7	207	0.012	36.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-71107_pilon-processed-gene-0.1-mRNA-1	35.484	62	34	3	36	94	33	91	0.032	35.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-74991_pilon-processed-gene-0.7-mRNA-1	26.316	114	75	5	38	149	27	133	0.055	33.9
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-214375_pilon-augustus-gene-0.2-mRNA-1	30.380	79	37	4	33	100	98	169	0.17	33.1
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-73436_pilon-augustus-gene-0.1-mRNA-1	30.380	79	37	4	33	100	207	278	0.26	32.7
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-70304_pilon-processed-gene-0.0-mRNA-1	27.586	58	36	2	4	61	130	181	0.42	31.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-695_pilon-augustus-gene-26.3-mRNA-1	26.829	41	30	0	77	117	454	494	0.56	31.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-267_pilon-augustus-gene-22.12-mRNA-1	28.169	71	42	3	32	101	94	156	0.64	31.2
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-707_pilon-augustus-gene-3.25-mRNA-1	25.424	118	79	5	34	149	17	127	0.68	30.8
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-450_pilon-processed-gene-14.5-mRNA-1	40.541	37	19	2	31	65	36	71	1.2	30.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-70508_pilon-processed-gene-0.6-mRNA-1	28.070	57	35	2	5	61	56	106	1.6	30.0
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-414_pilon-processed-gene-23.11-mRNA-1	22.642	53	38	1	43	95	48	97	2.3	29.6
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-267_pilon-processed-gene-41.14-mRNA-1	26.582	79	57	1	183	260	233	311	4.3	28.5
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	augustus_masked-74004_pilon-processed-gene-1.1-mRNA-1	26.316	57	36	2	5	61	180	230	8.1	27.7
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-463_pilon-augustus-gene-22.11-mRNA-1	29.412	34	24	0	166	199	373	406	8.6	27.7
augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	maker-976_pilon-augustus-gene-28.8-mRNA-1	22.642	106	65	5	80	175	246	344	9.0	27.7
# BLASTP 2.13.0+
# Query: augustus_masked-804_pilon-processed-gene-0.1-mRNA-1
# Database: 12_21_tanoak_aa.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 66 hits found
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	100.000	278	0	0	1	278	1	278	0.0	573
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-380_pilon-processed-gene-16.5-mRNA-1	99.281	278	2	0	1	278	1	278	0.0	569
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-262_pilon-processed-gene-13.2-mRNA-1	99.281	278	2	0	1	278	1	278	0.0	568
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-991_pilon-processed-gene-2.11-mRNA-1	99.281	278	2	0	1	278	1	278	0.0	568
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-70299_pilon-processed-gene-0.1-mRNA-1	68.619	239	62	8	1	236	8	236	1.20e-103	301
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-70307_pilon-augustus-gene-0.1-mRNA-1	62.362	271	84	8	1	270	1	254	2.42e-103	302
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-70307_pilon-augustus-gene-0.0-mRNA-1	63.235	272	81	8	1	270	1	255	8.52e-103	300
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-61445_pilon-processed-gene-0.0-mRNA-1	65.789	228	61	6	28	250	66	281	7.62e-94	278
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-585_pilon-augustus-gene-3.1-mRNA-1	53.737	281	104	8	1	278	1	258	2.87e-88	263
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-71456_pilon-augustus-gene-0.0-mRNA-1	58.921	241	82	7	48	277	6	240	8.36e-85	254
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	52.817	284	102	11	1	278	1	258	5.40e-82	247
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-67978_pilon-augustus-gene-0.3-mRNA-1	49.823	283	116	10	1	278	1	262	4.84e-76	234
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-65450_pilon-processed-gene-0.0-mRNA-1	49.458	277	114	10	1	270	1	258	4.61e-74	227
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-528_pilon-processed-gene-0.13-mRNA-1	71.978	182	35	5	18	190	33	207	7.13e-70	216
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-73560_pilon-augustus-gene-0.0-mRNA-1	43.866	269	96	7	2	269	49	263	3.20e-57	184
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74361_pilon-augustus-gene-0.4-mRNA-1	39.919	248	58	6	1	248	1	157	2.82e-45	150
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-70299_pilon-augustus-gene-0.5-mRNA-1	68.750	64	17	1	1	64	1	61	9.26e-23	92.4
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-67440_pilon-processed-gene-0.0-mRNA-1	56.522	92	31	4	1	90	1	85	2.36e-19	80.9
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-833_pilon-augustus-gene-0.17-mRNA-1	32.719	217	113	9	44	246	40	237	2.63e-16	77.0
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-69096_pilon-augustus-gene-0.0-mRNA-1	50.667	75	33	2	37	107	23	97	1.20e-13	67.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-72558_pilon-augustus-gene-0.4-mRNA-1	44.118	68	35	3	37	101	35	102	2.15e-07	51.6
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-72558_pilon-augustus-gene-0.4-mRNA-1	44.118	68	35	3	37	101	251	318	6.19e-07	50.1
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	35.789	95	53	4	15	101	10	104	2.94e-07	49.7
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	35.789	95	53	4	15	101	10	104	3.51e-07	50.1
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-303_pilon-processed-gene-3.4-mRNA-1	50.000	56	26	2	48	101	24	79	3.77e-07	47.0
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	35.106	94	54	4	15	101	5	98	1.95e-06	47.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-942_pilon-processed-gene-1.1-mRNA-1	35.065	77	46	3	35	108	38	113	2.69e-06	47.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	37.333	75	43	3	31	101	22	96	4.60e-06	47.0
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74861_pilon-augustus-gene-0.1-mRNA-1	34.483	116	59	5	34	146	26	127	4.95e-06	47.0
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-69096_pilon-augustus-gene-0.1-mRNA-1	42.029	69	37	3	37	102	35	103	9.44e-06	45.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-420_pilon-processed-gene-14.6-mRNA-1	29.293	99	68	1	2	100	3	99	1.06e-05	45.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-585_pilon-processed-gene-3.10-mRNA-1	37.975	79	42	3	26	101	24	98	1.15e-05	45.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-214375_pilon-processed-gene-0.1-mRNA-1	30.693	101	63	4	14	108	1	100	3.10e-05	44.3
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-445_pilon-augustus-gene-17.3-mRNA-1	35.294	68	43	1	33	99	21	88	3.21e-05	44.3
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-262_pilon-processed-gene-68.3-mRNA-1	30.693	101	63	4	14	108	1	100	3.48e-05	44.3
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-420_pilon-processed-gene-14.0-mRNA-1	31.034	116	64	5	37	148	31	134	1.17e-04	43.1
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-420_pilon-processed-gene-14.0-mRNA-1	28.889	90	60	2	16	101	265	354	0.017	36.6
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-674_pilon-augustus-gene-9.6-mRNA-1	28.346	127	74	7	14	132	28	145	3.63e-04	41.2
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-263_pilon-augustus-gene-5.15-mRNA-1	36.000	75	38	3	37	101	68	142	4.46e-04	41.2
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-68624_pilon-processed-gene-0.0-mRNA-1	31.776	107	67	3	34	134	24	130	6.89e-04	40.0
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-420_pilon-processed-gene-15.6-mRNA-1	29.126	103	67	3	2	101	3	102	0.001	39.3
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-744_pilon-processed-gene-1.5-mRNA-1	32.203	59	39	1	41	99	35	92	0.002	39.3
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-585_pilon-augustus-gene-3.5-mRNA-1	35.644	101	54	5	37	130	58	154	0.003	38.5
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-93004_pilon-augustus-gene-0.0-mRNA-1	43.860	57	29	3	48	101	42	98	0.005	37.4
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-327_pilon-augustus-gene-6.5-mRNA-1	40.000	75	36	5	33	101	24	95	0.100	33.9
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-305_pilon-augustus-gene-25.6-mRNA-1	30.380	79	48	3	30	101	20	98	0.11	33.1
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-267_pilon-augustus-gene-22.12-mRNA-1	40.476	42	24	1	38	79	97	137	0.17	33.1
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-420_pilon-processed-gene-15.2-mRNA-1	25.556	90	65	1	2	91	3	90	0.22	32.7
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-214375_pilon-augustus-gene-0.2-mRNA-1	34.177	79	35	4	37	105	98	169	0.25	32.7
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-420_pilon-augustus-gene-14.7-mRNA-1	25.556	90	65	1	2	91	3	90	0.45	32.0
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-707_pilon-processed-gene-3.12-mRNA-1	31.148	61	39	2	42	102	27	84	0.46	31.2
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-422_pilon-augustus-gene-0.0-mRNA-1	26.667	90	59	4	13	99	14	99	0.55	31.6
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-327_pilon-augustus-gene-4.7-mRNA-1	29.487	78	49	3	41	118	55	126	0.91	30.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-707_pilon-augustus-gene-3.25-mRNA-1	30.645	62	40	2	41	102	20	78	1.1	30.4
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-73436_pilon-augustus-gene-0.1-mRNA-1	32.911	79	36	4	37	105	207	278	1.2	30.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-433_pilon-augustus-gene-4.14-mRNA-1	37.037	54	30	2	37	90	256	305	1.5	30.0
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	31.343	67	38	4	40	104	37	97	1.8	29.6
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-656_pilon-augustus-gene-15.10-mRNA-1	44.186	43	19	2	108	149	369	407	2.6	29.6
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-262_pilon-processed-gene-68.4-mRNA-1	32.323	99	53	6	13	106	11	100	2.9	28.9
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-352_pilon-processed-gene-38.9-mRNA-1	27.536	69	45	3	40	108	30	93	2.9	28.9
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-838_pilon-processed-gene-15.7-mRNA-1	25.806	93	67	2	8	99	8	99	3.7	28.9
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-437_pilon-augustus-gene-45.10-mRNA-1	32.308	65	40	2	125	186	612	675	5.9	28.5
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	33.333	36	24	0	42	77	4	39	7.0	27.7
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-73666_pilon-augustus-gene-4.10-mRNA-1	29.630	81	41	4	47	127	410	474	8.2	28.1
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-352_pilon-augustus-gene-38.2-mRNA-1	30.357	56	27	2	16	71	14	57	8.3	28.1
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74056_pilon-augustus-gene-27.9-mRNA-1	32.877	73	41	4	141	205	17	89	9.9	27.7
# BLAST processed 2 queries
