# BLASTP 2.12.0+
# Query: augustus_masked-585_pilon-processed-gene-3.11-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	32.432	37	25	0	3	39	41	77	0.001	27.7
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	32.836	67	38	3	10	73	41	103	0.002	27.3
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	41.176	17	10	0	74	90	172	188	8.5	15.8
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	38.710	31	18	1	10	39	49	79	0.006	25.4
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	20.588	34	27	0	104	137	82	115	6.5	16.2
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	26.316	38	28	0	162	199	218	255	0.11	21.6
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	35.000	20	13	0	106	125	59	78	2.7	17.3
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	41.176	17	10	0	25	41	13	29	5.5	16.5
augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	38.462	13	8	0	99	111	212	224	9.4	15.8
# BLASTP 2.12.0+
# Query: augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	100.000	235	0	0	1	235	1	235	0.0	494
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	73.333	240	53	5	1	235	6	239	1.40e-118	328
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	70.833	192	45	6	1	189	6	189	3.29e-86	244
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	32.418	182	109	5	31	209	28	198	4.36e-26	93.6
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	60.000	10	4	0	7	16	252	261	3.6	17.3
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	35.106	94	54	4	5	98	15	101	5.04e-10	47.4
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	35.294	102	49	6	28	129	35	119	1.63e-09	45.8
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	48.387	31	15	1	43	73	10	39	4.27e-06	35.0
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	31.034	58	31	3	43	98	44	94	0.013	24.6
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	27.273	66	38	4	35	96	38	97	2.4	17.7
augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	40.000	20	8	1	128	143	562	581	3.4	17.3
# BLASTP 2.12.0+
# Query: augustus_masked-804_pilon-processed-gene-0.1-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	100.000	278	0	0	1	278	1	278	0.0	573
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	52.817	284	102	11	1	278	1	258	1.24e-85	247
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	35.789	95	53	4	15	101	10	104	6.74e-11	49.7
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	54.545	11	5	0	57	67	104	114	1.4	18.5
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	35.789	95	53	4	15	101	10	104	8.04e-11	50.1
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	35.106	94	54	4	15	101	5	98	4.47e-10	47.8
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	31.532	111	61	4	31	126	22	132	4.22e-09	45.4
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	22.388	67	49	1	54	117	93	159	0.55	20.0
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	30.000	50	31	2	228	273	168	217	5.1	16.9
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	31.343	67	38	4	40	104	37	97	4.12e-04	29.6
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	63.636	11	4	0	242	252	213	223	1.1	19.2
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	33.333	36	24	0	42	77	4	39	0.002	27.7
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	46.667	15	8	0	49	63	27	41	1.3	18.9
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	22.321	112	68	5	105	209	182	281	5.3	16.9
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	47.059	17	8	1	78	93	326	342	7.4	16.5
augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	31.250	16	11	0	50	65	13	28	9.5	16.2
# BLASTP 2.12.0+
# Query: maker-74056_pilon-augustus-gene-23.3-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 17 hits found
maker-74056_pilon-augustus-gene-23.3-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	100.000	332	0	0	1	332	1	332	0.0	679
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	36.913	149	89	3	28	174	37	182	5.72e-27	95.1
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	60.000	10	4	0	252	261	12	21	5.4	16.9
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	32.812	192	116	5	28	208	37	226	5.88e-27	96.3
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	60.000	10	4	0	252	261	12	21	5.3	16.9
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	32.418	182	109	5	28	198	31	209	5.86e-26	93.6
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	60.000	10	4	0	252	261	7	16	5.0	17.3
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	33.333	87	53	4	10	96	15	96	1.83e-09	46.6
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	29.771	131	69	5	10	132	11	126	4.91e-09	45.4
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	22.388	67	49	1	93	159	54	117	0.66	20.0
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	38.462	26	14	1	192	217	250	273	5.2	17.3
maker-74056_pilon-augustus-gene-23.3-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	37.313	67	34	3	31	97	37	95	8.72e-08	41.6
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	28.926	121	63	7	33	139	39	150	5.96e-04	30.0
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	34.091	44	16	1	185	215	12	55	0.18	21.9
maker-74056_pilon-augustus-gene-23.3-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	32.836	67	38	3	41	103	10	73	0.003	27.3
maker-74056_pilon-augustus-gene-23.3-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	43.478	23	13	0	193	215	18	40	0.37	20.8
maker-74056_pilon-augustus-gene-23.3-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	36.364	22	9	1	30	51	21	37	3.3	17.7
# BLASTP 2.12.0+
# Query: maker-74803_pilon-augustus-gene-0.0-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
maker-74803_pilon-augustus-gene-0.0-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	100.000	342	0	0	1	342	1	342	0.0	703
maker-74803_pilon-augustus-gene-0.0-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	50.423	355	125	10	1	339	15	334	5.44e-111	325
maker-74803_pilon-augustus-gene-0.0-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	45.946	37	19	1	16	52	31	66	1.01e-05	35.0
maker-74803_pilon-augustus-gene-0.0-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	28.205	39	28	0	2	40	177	215	0.17	21.9
maker-74803_pilon-augustus-gene-0.0-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	36.364	22	9	1	21	37	30	51	3.0	18.1
maker-74803_pilon-augustus-gene-0.0-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	43.750	16	9	0	11	26	44	59	0.86	19.6
maker-74803_pilon-augustus-gene-0.0-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	24.138	58	28	2	252	293	58	115	0.87	19.6
maker-74803_pilon-augustus-gene-0.0-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	36.000	25	16	0	40	64	182	206	0.90	19.6
maker-74803_pilon-augustus-gene-0.0-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	33.333	18	12	0	11	28	48	65	2.0	18.5
maker-74803_pilon-augustus-gene-0.0-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	47.059	17	8	1	326	342	78	93	9.2	16.5
maker-74803_pilon-augustus-gene-0.0-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	38.889	18	11	0	12	29	24	41	8.0	16.5
# BLASTP 2.12.0+
# Query: augustus_masked-781_pilon-processed-gene-36.3-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	100.000	587	0	0	1	587	1	587	0.0	1226
augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	51.462	342	116	9	28	334	13	339	1.05e-108	320
augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	50.000	24	12	0	31	54	31	54	6.07e-04	30.4
augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	28.926	121	63	7	39	150	33	139	0.001	29.6
augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	34.091	44	16	1	12	55	185	215	0.30	21.9
augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	27.174	92	57	4	36	121	35	122	0.012	26.6
augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	50.000	14	7	0	28	41	50	63	2.7	18.9
augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	40.000	20	8	1	562	581	128	143	8.7	17.3
# BLASTP 2.12.0+
# Query: maker-445_pilon-augustus-gene-33.7-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
maker-445_pilon-augustus-gene-33.7-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	100.000	294	0	0	1	294	1	294	0.0	607
maker-445_pilon-augustus-gene-33.7-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	37.313	67	34	3	37	95	31	97	8.60e-08	41.6
maker-445_pilon-augustus-gene-33.7-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	47.368	38	19	1	30	66	15	52	1.98e-06	37.4
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	34.328	67	37	4	37	98	36	100	2.80e-04	30.4
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	50.000	24	12	0	31	54	31	54	3.09e-04	30.4
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	26.190	42	30	1	213	254	243	283	6.1	16.9
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	31.343	67	38	4	37	97	40	104	4.68e-04	29.6
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	63.636	11	4	0	213	223	242	252	1.1	19.2
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	27.500	80	49	3	23	95	28	105	0.004	26.6
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	31.707	41	27	1	32	71	149	189	3.4	17.3
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	26.250	80	50	3	23	95	28	105	0.006	26.2
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	33.333	24	14	1	227	248	34	57	6.3	16.5
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	83.333	6	1	0	159	164	211	216	8.0	16.5
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	31.034	58	31	3	44	94	43	98	0.017	24.6
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	26.316	38	28	0	218	255	162	199	0.14	21.9
maker-445_pilon-augustus-gene-33.7-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	35.000	20	13	0	59	78	106	125	3.7	17.3
# BLASTP 2.12.0+
# Query: augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 16 hits found
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	100.000	189	0	0	1	189	1	189	8.23e-148	398
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	80.526	190	34	2	1	188	1	189	1.92e-111	308
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	70.833	192	45	6	6	189	1	189	2.65e-86	244
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	36.913	149	89	3	37	182	28	174	4.21e-27	94.7
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	60.000	10	4	0	12	21	252	261	3.2	16.9
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	35.789	95	53	4	10	104	15	101	5.49e-11	49.3
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	54.545	11	5	0	104	114	57	67	0.90	18.5
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	42.647	68	35	4	37	104	33	96	6.02e-10	46.2
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	62.500	8	3	0	104	111	53	60	2.0	17.7
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	41.667	12	7	0	173	184	34	45	8.0	15.8
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	31.343	67	37	3	41	105	36	95	0.003	26.2
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	31.707	41	27	1	149	189	32	71	1.6	17.7
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	33.333	24	14	1	34	57	227	248	7.8	15.8
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	38.710	31	18	1	49	79	10	39	0.006	25.4
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	20.588	34	27	0	82	115	104	137	6.1	16.2
augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24.138	58	28	2	58	115	252	293	0.52	19.6
# BLASTP 2.12.0+
# Query: augustus_masked-833_pilon-processed-gene-0.7-mRNA-1
# Database: polysaccharide_peps.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 12 hits found
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	100.000	240	0	0	1	240	1	240	0.0	506
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	augustus_masked-70081_pilon-processed-gene-0.0-mRNA-1	73.333	240	53	5	6	239	1	235	1.43e-118	328
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	augustus_masked-72558_pilon-processed-gene-0.9-mRNA-1	80.526	190	34	2	1	189	1	188	2.44e-111	308
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	32.812	192	116	5	37	226	28	208	3.54e-27	96.7
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	maker-74056_pilon-augustus-gene-23.3-mRNA-1	60.000	10	4	0	12	21	252	261	3.8	17.3
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	augustus_masked-804_pilon-processed-gene-0.1-mRNA-1	35.789	95	53	4	10	104	15	101	9.02e-11	49.7
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	augustus_masked-585_pilon-processed-gene-3.11-mRNA-1	32.231	121	64	7	37	144	33	148	8.84e-10	46.6
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	augustus_masked-70100_pilon-processed-gene-0.0-mRNA-1	45.161	31	16	1	49	79	10	39	3.29e-04	29.6
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	30.159	63	35	3	45	105	40	95	0.006	25.8
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	33.333	24	14	1	34	57	227	248	5.5	16.5
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	maker-445_pilon-augustus-gene-33.7-mRNA-1	83.333	6	1	0	211	216	159	164	7.1	16.2
augustus_masked-833_pilon-processed-gene-0.7-mRNA-1	maker-74803_pilon-augustus-gene-0.0-mRNA-1	36.000	25	16	0	182	206	40	64	0.69	19.6
# BLAST processed 10 queries
